Unnamed: 0,GeneID,Obs.Log.Mean,Mean.log10,Obs.Log.Std.Dev,log10.Std.Dev,odr_y,Y_residuals
0,YAL001C,0.8948593493180281,-0.897817134857178,0.1039101934136146,0.249228053083746,-0.3273363610477678,0.5704807738094102
1,YAL002W,1.1298940618830742,-0.479527980089188,0.0476611316282841,0.148287427480105,-0.19670587286246888,0.28282210722671913
2,YAL003W,3.193920038629077,0.924860119819641,0.0247830522296305,0.0508437597237257,0.8220318967234784,-0.10282822309616257
3,YAL005C,2.799322834474436,0.883646368980408,0.2344960362402047,0.0281928942922452,0.8688049145883533,-0.014841454392054754
4,YAL007C,2.2989212698917285,0.216085836291313,0.0252139927157274,0.0864084867641462,0.3759639153473092,0.15987807905599621
5,YAL008W,1.8289427135612075,-0.50636750459671,0.0328083028064923,0.297283544012863,0.14831164994080703,0.654679154537517
6,YAL009W,1.5699892499800827,-0.686234295368195,0.0633228596850187,0.308470315028238,0.017149902044975907,0.7033841974131709
7,YAL010C,1.1563663259457222,-0.81550657749176,0.0624056461268865,0.312144649646372,-0.1829159966928522,0.6325905807989078
8,YAL011W,0.8427223166062875,-0.454874306917191,0.1529624697101119,0.218882180196914,-0.34223916661915094,0.11263514029804006
9,YAL012W,2.818546059695431,0.618845105171204,0.0083948868946256,0.0377540355187782,0.6326056547316979,0.013760549560493995
10,YAL013W,1.0214863936743124,-0.966378629207611,0.0376907458986868,0.339286566675879,-0.2445748873935636,0.7218037418140474
11,YAL014C,1.768854561451416,-0.976982951164246,0.0387403361856281,0.354682114850138,0.11785197780671963,1.0948349289709656
12,YAL015C,1.29333430594893,-0.619229435920715,0.066812657986695,0.306180037077953,-0.11603942504545983,0.5031900108752552
13,YAL016W,2.054489737039136,-0.0031351351644843,0.0157477597641979,0.0845438183388977,0.2579096751715503,0.2610448103360346
14,YAL017W,1.0384204231887926,-0.560028553009033,0.1597992276234976,0.191738871176851,-0.28009986765954503,0.27992868534948795
15,YAL018C,-1.1712766801428485,-0.0467210486531258,0.0151409241177772,0.130253642464189,-1.300052018976091,-1.2533309703229651
16,YAL019W,1.0382224402756697,-0.168746680021286,0.0845281154931408,0.0860101409076828,-0.22217000460101344,-0.05342332457972743
17,YAL020C,1.0934823359344392,-1.2041072845459,0.076477950844678,0.30332365212257,-0.2222291195248276,0.9818781650210724
18,YAL021C,1.399069446148446,-0.210547626018524,0.0159752270221929,0.115282553768308,-0.059655258609419115,0.1508923674091049
19,YAL022C,1.5321301939101069,-0.391890585422516,0.0719922290774421,0.204853698000072,-0.0055432956711714,0.3863472897513446
20,YAL023C,2.089902351604687,0.290599524974823,0.0660610383598755,0.0416479346455708,0.2822834018319932,-0.008316123142829812
21,YAL024C,0.4924662953468364,-0.827138364315033,0.1844754244824997,0.255441951221038,-0.5350309453304606,0.2921074189845724
22,YAL025C,1.677658300172398,0.180027708411217,0.0538537389662562,0.087978793002045,0.08499199890225029,-0.09503570950896673
23,YAL026C,1.19802986233599,0.0256437379866838,0.047679990561607,0.0498997001731574,-0.1243503853693384,-0.1499941233560222
24,YAL027W,0.9799867729332518,-0.723563611507416,0.0328153731244103,0.326567678091073,-0.26372450050167834,0.45983911100573766
25,YAL028W,1.002980604717956,-0.955471277236938,0.0688523192088951,0.317068149399014,-0.25920568497750124,0.6962655922594367
26,YAL029C,1.272255671551487,-0.235527545213699,0.0461307308316948,0.084526609819615,-0.12817803815637885,0.10734950705732016
27,YAL030W,2.1784855608678497,-0.605430662631989,0.0395244837738056,0.346079928119979,0.3176264714530931,0.923057134085082
